ID,Name,Age,Nationality,Overall,Club
230631,M. Festa,26,Italy,62,Crotone
169447,M. McGlinchey,31,New Zealand,62,Central Coast Mariners
237543,M. Siabanis,18,Greece,62,PAOK
176103,Z. Ljubijankič,34,Slovenia,62,Urawa Red Diamonds
243431,Miguel Ángel,20,Spain,62,Getafe CF
194791,R. Murray,26,Republic of Ireland,62,Sligo Rovers
152552,Y. Ma-Kalambay,32,DR Congo,62,Wycombe Wanderers
229864,Borja Domingo,22,Spain,62,CA Osasuna
231912,Kim Geon Ung,20,Korea Republic,62,Ulsan Hyundai FC
237800,R. Sawakami,24,Japan,62,Cerezo Osaka
240616,E. Bwomono,19,England,62,Southend United
244456,M. Erlic,20,Croatia,62,Spezia
172265,I. Osbourne,30,England,62,Walsall
239337,R. Herrmann,24,Germany,62,FC Erzgebirge Aue
210922,B. Al Seliteen,27,Saudi Arabia,62,Al Raed
226538,H. Hauksson,26,Iceland,62,AIK
233706,D. Gonzalez,20,Chile,62,CD O'Higgins
219627,J. Verdugo,21,Chile,62,CD Huachipato
229355,A. Hasegawa,29,Japan,62,Nagoya Grampus
242155,J. Marulanda,22,Colombia,62,Itagüí Leones FC
227052,M. Vallecilla,27,Colombia,62,Atlético Bucaramanga
243692,P. Choroba,22,Germany,62,SG Sonnenhof Großaspach
244460,D. Guidi,22,France,62,GFC Ajaccio
244716,W. Decas,18,Honduras,62,CD Nacional
212973,M. Marić,22,Croatia,62,Lillestrøm SK
231661,M. Tombakti,24,Saudi Arabia,62,Ohod Club
233965,A. Castro-Montes,21,Belgium,62,KAS Eupen
239341,L. Hemmerich,20,Germany,62,FC Erzgebirge Aue
240109,E. García,20,Mexico,62,Club Atlas
180717,L. Reddy,36,Australia,62,Perth Glory
226286,G. Ávalos,27,Paraguay,62,Godoy Cruz
232686,N. Sakurauchi,28,Japan,62,Júbilo Iwata
237550,H. Ndam,19,Cameroon,62,New York Red Bulls
242159,Ricardo Friedrich,25,Brazil,62,FK Bodø/Glimt
238576,Jeong Tae Wook,21,Korea Republic,62,Jeju United FC
242160,M. Lode,25,Norway,62,FK Bodø/Glimt
246256,S. Rhein,20,Germany,62,1. FC Nürnberg
216817,O. Karlsson,21,Iceland,62,Trelleborgs FF
233969,F. Arkenberg,22,Germany,62,Hallescher FC
244209,D. Pérez,18,Venezuela,62,Colo-Colo
245745,Rubén Enri,20,Spain,62,CF Reus Deportiu
183025,M. Simon,32,Australia,62,Central Coast Mariners
215026,P. Magnín,28,Argentina,62,San Martín de San Juan
243954,A. Mostafa,20,Egypt,62,KAA Gent
190962,T. Aldred,27,Scotland,62,Motherwell
198899,João Pereira,28,Portugal,62,SønderjyskE
220147,F. Álvarez,23,Argentina,62,Belgrano de Córdoba
241651,V. Gyökeres,20,Sweden,62,Brighton & Hove Albion
245491,P. Beruatto,19,Italy,62,Juventus
182003,E. Dahlin,29,Sweden,62,IFK Göteborg
226804,J. Papaleo,24,Argentina,62,Unión de Santa Fe
240628,D. Šarić,21,Bosnia Herzegovina,62,Carpi
220149,T. Field,21,Republic of Ireland,62,Cheltenham Town
232949,D. Córdoba,31,Colombia,62,Jaguares de Córdoba
241653,E. Figueroa,27,Sweden,62,IF Brommapojkarna
193013,J. Shea,27,England,62,Luton Town
214007,A. Al Nazera,25,Saudi Arabia,62,Al Fateh
222199,Zheng Kaimu,26,China PR,62,Guizhou Hengfeng FC
229367,S. Humphrys,20,England,62,Scunthorpe United
238071,D. Sterling,18,England,62,Coventry City
240119,K. Michalak,20,Poland,62,Lechia Gdańsk
243703,E. Ogude,24,Nigeria,62,Vendsyssel FF
210424,K. Kennedy,24,England,62,Shrewsbury
226552,C. Koca,22,Turkey,62,Fenerbahçe SK
227576,O. Balanta,30,Colombia,62,Boyacá Chicó FC
239096,A. Karazor,21,Germany,62,Holstein Kiel
240888,T. Doornbusch,18,Netherlands,62,SC Heerenveen
226553,S. Polat,21,Turkey,62,Atiker Konyaspor
229881,A. Lassiter,23,Costa Rica,62,LA Galaxy
231929,G. Miller,19,England,62,Bradford City
232185,C. Brittain,20,England,62,Milton Keynes Dons
240633,J. Champness,21,Australia,62,Newcastle Jets
192761,E. Jonassen Sætervik,25,Norway,62,FK Bodø/Glimt
204282,C. Kane,23,Scotland,62,St. Johnstone FC
215546,M. Brouwer,25,Netherlands,62,Heracles Almelo
240634,P. Maronilli,20,Italy,62,Cittadella
243706,M. Frankoch,22,Denmark,62,Vendsyssel FF
189434,L. Bender,30,Germany,62,FC Energie Cottbus
238587,A. Ildız,21,Turkey,62,Yeni Malatyaspor
241403,A. Dabo,17,France,62,FC Nantes
241659,S. Odey,20,Nigeria,62,FC Zürich
242683,M. Zemzemi,18,Tunisia,62,RC Strasbourg Alsace
244219,T. Takagi,25,Japan,62,Kashiwa Reysol
225532,I. Cissé,22,France,62,Angers SCO
235516,R. Kaib,21,Sweden,62,IF Elfsborg
237308,S. Adekoya,22,United States,62,Vendsyssel FF
242172,F. Motori,22,Sweden,62,Trelleborgs FF
243452,I. Diarra,20,France,62,FC Girondins de Bordeaux
53756,L. Price,33,Wales,62,Rotherham United
188924,T. Socha,30,Poland,62,Arka Gdynia
237053,V. Tankovskyi,22,Ukraine,62,Shakhtar Donetsk
244477,A. Adouyev,19,France,62,Montpellier HSC
235519,I. Dresevic,21,Sweden,62,IF Elfsborg
189695,J. Devitt,27,Republic of Ireland,62,Carlisle United
192255,P. Maiorino,29,Italy,62,Livorno
210944,Kim Ji Min,25,Korea Republic,61,Pohang Steelers
223744,S. Dooley,26,Northern Ireland,61,Rochdale
231936,B. White,20,England,61,Brighton & Hove Albion
237312,A. Sevinç,19,Turkey,61,Trabzonspor
239360,P. Struijk,18,Netherlands,61,Leeds United
240128,J. Estrada,20,Mexico,61,Club Atlas
241408,M. Reuvers,19,Netherlands,61,NAC Breda
242944,F. Pereyra,29,Argentina,61,CD Huachipato
152065,S. Poulsen,33,Denmark,61,SønderjyskE
239617,A. Cervantes,20,Mexico,61,Guadalajara
243713,I. Marega,20,France,61,Stade Malherbe Caen
243969,S. Czajkowski,21,Denmark,61,Vendsyssel FF
245249,M. Insaurralde,19,Argentina,61,San Lorenzo de Almagro
210690,P. Heigre,23,Norway,61,Strømsgodset IF
228098,K. Garcia,27,United States,61,Houston Dynamo
229378,A. Edun,20,England,61,Ipswich Town
232194,S. Cordero,22,Chile,61,CD Antofagasta
242178,J. Ramírez,21,Colombia,61,Atlético Nacional
242434,C. Jones,17,England,61,Liverpool
204291,A. Nabi,24,England,61,Dundee FC
228611,D. Al Saeed,27,Saudi Arabia,61,Al Hazem
202244,B. Meredith,28,United States,61,Seattle Sounders FC
203268,L. Cole,25,England,61,Tranmere Rovers
236804,F. Medina,19,Argentina,61,Club Atlético Talleres
234501,D. Anyembe,19,Denmark,61,Esbjerg fB
246277,Meseguer,18,Spain,61,Rayo Vallecano
226822,C. Roberts,21,England,61,Newcastle United
238854,O. Rommens,23,Belgium,61,NAC Breda
221447,J. Robinson,24,United States,61,DC United
225543,B. Collins,21,England,61,Burton Albion
239623,R. Torres,21,Mexico,61,Tigres U.A.N.L.
241927,J. Méndez,20,Argentina,61,Argentinos Juniors
236296,W. Bracamonte,20,Argentina,61,Unión de Santa Fe
178696,I. Pedrelli,32,Italy,61,Livorno
231945,Kim Jong Min,25,Korea Republic,61,Suwon Samsung Bluewings
169481,E. Nolan,29,Republic of Ireland,61,Crewe Alexandra
236297,M. Cortés,21,Colombia,61,Jaguares de Córdoba
215562,R. Hunt,22,England,61,Oldham Athletic
224266,C. Dyson,21,England,61,Plymouth Argyle
228106,P. O'Connor,20,Republic of Ireland,61,Blackpool
231178,N. Beyer,21,Germany,61,FSV Zwickau
241930,F. Gattoni,19,Argentina,61,San Lorenzo de Almagro
199691,J. Ayala,27,Mexico,61,Boyacá Chicó FC
231947,Oh Se Hun,19,Korea Republic,61,Ulsan Hyundai FC
232203,A. Donkor,20,Germany,61,FC Hansa Rostock
245003,S. Condé,25,Guinea,61,La Berrichonne de Châteauroux
170252,A. Nicholls,30,England,61,Crewe Alexandra
229901,H. Souttar,19,Scotland,61,Stoke City
232461,Kim Min Tae,24,Korea Republic,61,Hokkaido Consadole Sapporo
241165,E. Cicerelli,23,Italy,61,Foggia
198927,T. Miller,28,England,61,Bury
243727,J. Trtovac,31,Serbia,61,BB Erzurumspor
228368,J. Sterry,22,England,61,Newcastle United
209169,H. Al Shuwaysh,29,Saudi Arabia,61,Al Raed
227601,A. Andersson,21,Sweden,61,BK Häcken
235537,E. Sánchez,18,Mexico,61,Pachuca
237329,J. Willock,18,England,61,Arsenal
242705,C. Wehan,24,United States,61,San Jose Earthquakes
245265,S. Kchouk,24,Tunisia,61,FC St. Gallen
180753,M. Bridge,32,Australia,61,Western Sydney Wanderers
231954,Xu Xin,24,China PR,61,Guangzhou Evergrande Taobao FC
241170,M. Gallegos,21,Argentina,61,Unión de Santa Fe
227603,P. Kpozo,20,Ghana,61,Östersunds FK
239635,K. Fila,20,Poland,61,Lechia Gdańsk
237332,A. May,24,England,61,Doncaster Rovers
239892,Y. Akgün,17,Turkey,61,Galatasaray SK
244500,F. Buchacher,30,Austria,61,FC Wacker Innsbruck
205589,C. Thompson,24,England,61,Wycombe Wanderers
240661,E. Vignato,17,Italy,61,Chievo Verona
239382,F. Otárola,32,Argentina,61,Club Deportes Temuco
186646,N. Kikuchi,33,Japan,61,Hokkaido Consadole Sapporo
189206,B. Bingham,27,England,61,Gillingham
214039,N. Lemus,29,Colombia,61,Envigado FC
234519,J. Aros,22,Chile,61,Club Deportes Temuco
235799,A. Sissako,20,France,61,La Berrichonne de Châteauroux
245527,F. Sivetti,20,Argentina,61,Estudiantes de La Plata
246039,Jorge Mier,19,Spain,61,Real Oviedo
235288,S. Schreck,19,Germany,61,Bayer 04 Leverkusen
241688,A. Dursun,19,Turkey,61,Trabzonspor
245016,A. Ciss,18,Senegal,61,Fortuna Sittard
180760,F. Al Shammari,37,Saudi Arabia,61,Al Fayha
241178,Raúl Vallejo,22,Spain,61,CD Numancia
203547,J. Ščuk,27,Bosnia Herzegovina,61,BB Erzurumspor
243227,G. Postma,20,Netherlands,61,FC Groningen
144156,M. Sejmenovic,32,Bosnia Herzegovina,61,Neuchâtel Xamax
226844,Jiang Jihong,28,China PR,61,Guangzhou R&F; FC
236316,Y. Valery,19,France,61,Southampton
240156,L. Marseiler,21,Germany,61,SpVgg Unterhaching
242204,C. Kouan,18,Ivory Coast,61,Perugia
215581,J. Łukowski,22,Poland,61,Wisła Płock
228637,C. Harries,21,Wales,61,Swansea City
243741,P. Knechtel,22,Germany,61,FC Energie Cottbus
202014,R. Lopes,26,Republic of Ireland,61,Shamrock Rovers
240926,N. Phillips,21,England,61,Liverpool
183070,W. Hesl,32,Germany,61,1. FC Kaiserslautern
212255,S. Mohlin,22,Sweden,61,Malmö FF
231967,M. Ošs,26,Latvia,61,Neuchâtel Xamax
243999,N. Mohammad,26,Germany,61,KFC Uerdingen 05
202528,J. Ruffels,24,England,61,Oxford United
242720,G. Smith,22,United States,61,Sporting Kansas City
190240,S. Bennett,27,England,61,Newport County
239393,D. Frieser,24,Austria,61,LASK Linz
244257,J. Burkardt,17,Germany,61,1. FSV Mainz 05
246049,A. Lupu,20,Romania,61,Deportivo Alavés
224546,Wang Jinxian,22,China PR,61,Dalian YiFang FC
242979,A. Maziero,20,Argentina,61,Rosario Central
244771,K. Moreno,17,Colombia,61,Deportivo Cali
221732,Jose,24,Brazil,61,Daegu FC
234788,Eliseo Falcón,21,Spain,61,Granada CF
211237,S. Ramizi,26,Kosovo,61,Neuchâtel Xamax
218661,J. Flannigan,22,England,61,Burton Albion
231461,P. Halder,25,India,61,
237605,H. Adıgüzel,18,Turkey,61,Akhisar Belediyespor
164647,S. Strømnes,31,Norway,61,Stabæk Fotball
235303,K. Pestka,19,Poland,61,Cracovia
241191,M. Kolar,23,Croatia,61,Wisła Kraków
244007,F. Brügmann,25,Germany,61,FC Carl Zeiss Jena
239656,B. Urbański,20,Poland,61,Willem II
244009,M. Schüler,20,Germany,61,FC Carl Zeiss Jena
210474,P. Erhardt,24,Austria,61,SV Mattersburg
220970,V. Sköld,28,Sweden,61,Örebro SK
229930,K. Knoyle,21,England,61,Swindon Town
236842,J. Torres,18,Mexico,61,Club Atlas
225067,J. Coustrain,22,Republic of Ireland,61,Shamrock Rovers
227371,W. Mosquera,33,Colombia,61,Jaguares de Córdoba
235563,M. Chouiar,19,France,61,Racing Club de Lens
215084,B. Héry,26,France,61,Waterford FC
237356,A. Nilsson,27,Sweden,61,IF Brommapojkarna
240428,B. Figueroa,19,Chile,61,Audax Italiano
240940,R. de la Rosa,18,Mexico,61,Pachuca
241708,M. Sagnan,19,France,61,Racing Club de Lens
179757,Z. Bakayogo,31,Ivory Coast,61,Tranmere Rovers
234286,N. Barona,20,Colombia,61,La Equidad
221487,J. Sierra,21,Chile,61,Unión Española
224303,A. Ryczkowski,21,Poland,61,Górnik Zabrze
237359,L. Jonsson,25,Sweden,61,IK Sirius
202544,C. Reppesgård,25,Norway,61,Sandefjord Fotball
228912,B. Allain,26,France,61,Dijon FCO
234288,M. Uusitalo,21,Finland,61,HJK Helsinki
235824,T. Alarcón,18,Chile,61,CD O'Higgins
203569,J. Chianese,28,Australia,61,Perth Glory
228401,K. Howkins,22,England,61,West Bromwich Albion
240177,B. Galindo,19,Mexico,61,Guadalajara
243505,I. Minchev,27,Bulgaria,61,
244529,A. Zekaj,18,Serbia,61,LOSC Lille
189233,T. Vaiho,29,Sweden,61,Djurgårdens IF
215090,L. Sotomayor,21,Chile,61,Deportes Iquique
225586,B. Kennedy,21,Northern Ireland,61,Stevenage
234803,N. Baxter,19,England,61,Yeovil Town
240691,E. Rueda,22,Argentina,61,Argentinos Juniors
228148,R. Hepburn-Murphy,19,England,61,Aston Villa
229172,K. Gipson,22,Germany,61,SV Sandhausen
236596,I. Hajtić,20,Bosnia Herzegovina,61,FC Würzburger Kickers
239668,J. Vollert,20,Germany,61,SV Werder Bremen
245812,K. Zapolnik,25,Poland,61,Górnik Zabrze
229173,G. Gül,19,Germany,61,Fortuna Düsseldorf
239925,S. Klaas,20,Germany,61,VfL Osnabrück
222007,C. O'Malley,23,Republic of Ireland,61,Peterborough United
225079,F. Al Aiyaf,26,Saudi Arabia,61,Al Hazem
231479,L. Mosevich,21,Argentina,61,FC St. Gallen
240439,R. Porteous,19,Scotland,61,Hibernian
244023,H. Mörschel,20,Germany,61,Holstein Kiel
229176,G. Sağlam,20,Germany,61,VfL Bochum 1848
232504,B. Bödvarsson,23,Iceland,61,Jagiellonia Białystok
238648,F. Geisler,21,Germany,61,FC Energie Cottbus
244536,G. Omotayo,24,Switzerland,61,Bury
208697,D. Rogers,24,Republic of Ireland,61,St. Mirren
229433,A. Zendejas,22,United States,61,Sporting Kansas City
244793,T. Chorý,23,Czech Republic,61,Viktoria Plzeň
245817,J. Vázquez,23,Argentina,61,Deportivo Pasto
203834,Yun Ju Tae,28,Korea Republic,61,FC Seoul
232506,T. Masuda,29,Japan,61,V-Varen Nagasaki
239418,L. Lauberbach,20,Germany,61,FSV Zwickau
241210,Y. Clementia,20,France,61,OGC Nice
203835,D. Orlishausen,35,Germany,61,FC Hansa Rostock
13883,D. Whitaker,37,England,61,Macclesfield Town
211259,A. Khormi,27,Saudi Arabia,61,Al Hazem
226107,L. Marić,31,Croatia,61,Arka Gdynia
231228,F. Benko,20,Germany,61,LASK Linz
182076,Liu Zhenli,33,China PR,61,Shandong Luneng TaiShan FC
229438,M. Piccinocchi,23,Italy,61,FC Lugano
237630,A. Paşcanu,19,Romania,61,
210495,A. Al Harbi,29,Saudi Arabia,61,Al Hazem
221759,Kim Gyeong Min,26,Korea Republic,61,Jeju United FC
236351,R. González,22,Chile,61,San Luis de Quillota
221760,Song Soo Yeong,26,Korea Republic,61,Sangju Sangmu FC
156480,Y. Nakazawa,40,Japan,61,Yokohama F. Marinos
225600,A. Al Ammar,24,Saudi Arabia,61,Al Fateh
19521,J. Ibehre,35,England,61,Cambridge United
233281,Jeong Dong Yun,24,Korea Republic,61,Incheon United FC
238913,M. Harzan,29,Saudi Arabia,61,Al Taawoun
241217,G. Hatano,20,Japan,61,FC Tokyo
223298,Li Yuanyi,24,China PR,61,Tianjin TEDA FC
237378,M. Dobre,19,Romania,61,Bournemouth
239682,N. Fernández,18,Chile,61,Audax Italiano
240962,M. López,20,Argentina,61,Club Atlético Banfield
211011,C. Dilo,24,France,61,Paris FC
240451,J. Beste,19,Germany,61,SV Werder Bremen
221764,D. Thomas,22,Scotland,61,Kilmarnock
227653,E. Edwards Jr.,26,United States,61,Orlando City SC
212038,A. Al Jadani,27,Saudi Arabia,61,Al Wehda
228935,M. Engelhardt,25,Germany,61,Eintracht Braunschweig
243271,C. Yüksel,20,Turkey,61,Galatasaray SK
222024,T. Casali,22,Austria,61,SV Mattersburg
232520,D. Jaiyesimi,20,England,61,Yeovil Town
241736,Y. Bisseck,17,Germany,61,1. FC Köln
208457,A. Sarr,27,Senegal,61,Paris FC
231241,T. Svendsen,18,Norway,61,FK Haugesund
239177,J. Williams,25,England,61,Rochdale
241737,B. Risa,20,Norway,61,Odds BK
227146,D. Contreras,24,Colombia,61,Jaguares de Córdoba
219467,B. Halliday,22,England,61,Cambridge United
241995,L. Dietz,21,Germany,61,VfL Sportfreunde Lotte
242507,N. Al Omran,20,Saudi Arabia,61,Al Shabab
245579,Parra,22,Spain,61,AD Alcorcón
186188,R. Taylor,28,Wales,61,Macclesfield Town
200781,C. Thomas,24,England,61,Cheltenham Town
213837,O. Ómarsson,23,Iceland,61,Sarpsborg 08 FF
238669,S. Kopp,23,Germany,61, SSV Jahn Regensburg
241485,Chen Binbin,20,China PR,61,Shanghai SIPG FC
242253,M. Toye,19,United States,61,Minnesota United FC
236878,Cordero,23,Spain,61,Gimnàstic de Tarragona
242766,N. Jackson,22,United States,61,Colorado Rapids
245582,B. Källman,19,Finland,61,Dundee FC
224335,L. Cueto,22,Germany,61,SC Preußen Münster
246352,Guillamón,18,Spain,61,Valencia CF
204881,P. Camara,25,Senegal,61,Grenoble Foot 38
214353,W. Cuesta,25,Colombia,61,Deportes Tolima
240722,Campos,23,Spain,61,CD Numancia
242514,F. Plach,26,Slovakia,61,Piast Gliwice
228691,H. Belal,24,Saudi Arabia,61,Al Qadisiyah
242003,D. Foulon,19,Belgium,61,Waasland-Beveren
237140,L. Fritzson,22,Sweden,61,Östersunds FK
237396,P. Da Silva,19,United States,61,Orlando City SC
210773,K. Skaanes,23,Norway,61,IK Start
233045,I. Ugbo,19,England,61,Scunthorpe United
236629,C. Operi,21,France,61,La Berrichonne de Châteauroux
243797,C. Köppel,23,Germany,61,TSV 1860 München
163158,C. Dickinson,31,England,61,Yeovil Town
229974,T. Robinet,21,France,61,FC Sochaux-Montbéliard
237910,Yeremi Valerón,21,Spain,61,UD Las Palmas
244054,S. Finley,25,England,61,Accrington Stanley
216407,A. Bruhn,24,Denmark,61,Randers FC
242263,M. Amundsen,20,Denmark,61,Eintracht Braunschweig
210264,T. Vollnhofer,33,Austria,61,SKN St. Pölten
224088,N. Atangana,28,France,61,Cheltenham Town
240728,D. Tchamba,19,Cameroon,61,RC Strasbourg Alsace
224345,A. Kartalis,23,Greece,61,FSV Zwickau
232281,J. Victoria,22,Colombia,61,Granada CF
237657,E. Orona,19,Mexico,61,Pachuca
242777,K. Yamaguchi,22,Japan,61,Kashima Antlers
237146,Angel Sánchez,20,Spain,61,RCD Espanyol
243802,B. Kindsvater,25,Germany,61,TSV 1860 München
224859,N. Laursen,20,Denmark,61,Brøndby IF
233051,L. Bolton,18,England,61,Manchester City
223580,R. Miller,29,England,61,Port Vale
228188,P. Kotal,24,India,61,
229468,F. Saavedra,21,Chile,61,Universidad de Chile
238684,J. Lorch,22,Germany,61,SV Wehen Wiesbaden
243549,M. Hosseini,22,Iran,61,Trabzonspor
244573,I. Aguilar,20,Mexico,61,Club América
239710,Gorka Giralt,22,Spain,61,Real Oviedo
203615,T. Kainz,25,Austria,61,TSV Hartberg
213344,D. Barnes,22,England,61,Colchester United
242528,T. Buitink,18,Netherlands,61,Vitesse
243808,H. Eisa,25,Burkina Faso,61,Ohod Club
221281,D. Hyam,22,Scotland,61,Coventry City
224097,T. Denton,22,England,61,Peterborough United
176737,B. Ziegenbein,32,Germany,61,FC Energie Cottbus
246113,Adrià Pedrosa,20,Spain,61,RCD Espanyol
231522,A. Stadler,30,United States,61,Dalkurd FF
232290,Li Xiaoming,22,China PR,61,Shanghai Greenland Shenhua FC
240738,R. Muhammed,24,France,61,Sarpsborg 08 FF
237411,M. Al Mania,22,Saudi Arabia,61,Al Hazem
244835,A. López,21,Mexico,61,Club América
208485,L. Ralte,25,India,61,
227173,M. Payares,23,Colombia,61,Deportivo Pasto
238949,F. Sucsuz,22,Turkey,61,FC Carl Zeiss Jena
242534,C. Cásseres Jr,18,Venezuela,61,New York Red Bulls
183142,K. Etuhu,30,Nigeria,61,Carlisle United
210791,A. Al Saleh,28,Saudi Arabia,61,Ettifaq FC
224615,Zheng Dalun,24,China PR,61,Tianjin Quanjian FC
225383,H. Charsley,21,Republic of Ireland,61,Everton
236391,Giovanni,19,Spain,61,CD Tenerife
238695,M. Barnofsky,23,Germany,61,Carpi
223080,H. Dunk,27,England,61,Cambridge United
239464,T. Galdames,19,Chile,61,Unión Española
191336,S. Ando,27,Japan,61,Kawasaki Frontale
228457,A. Dabasse,24,France,61,Chamois Niortais Football Club
235369,S. Mladenovic,24,Norway,61,Odds BK
214634,J. Hessenthaler,24,England,61,Grimsby Town
228970,Fran Sánchez,28,Spain,61,SV Mattersburg
234858,M. Funk,22,Germany,61,SpVgg Greuther Fürth
236394,S. Amuzie,22,Nigeria,61,FC Lugano
236906,C. Villanueva,19,Chile,61,Colo-Colo
241258,Wang Fan,31,China PR,61,Guizhou Hengfeng FC
138091,A. Egholm,35,Denmark,61,SønderjyskE
236651,B. Koglin,21,Germany,61,FC St. Pauli
238955,D. Tuma,22,Germany,61,Hallescher FC
215660,J. Thorsen,28,Denmark,61,Eintracht Braunschweig
243308,Álex Dos Santos,19,Brazil,61,Atlético Madrid
245100,M. Awoudja,20,Germany,61,FC Bayern München
222829,S. Brodersen,21,Germany,61,FC St. Pauli
228461,Ryu Jae Moon,24,Korea Republic,61,Daegu FC
245357,L. Alzugaray,28,Argentina,61,Newell's Old Boys
244078,I. Franjic,20,Croatia,61,Eintracht Braunschweig
226415,M. Mara,21,Guinea,61,FC Lorient
238703,A. Brorsson,19,Sweden,61,Örebro SK
242543,O. Petrak,27,Croatia,61,Korona Kielce
243055,Rafael Camacho,18,Portugal,61,Liverpool
246127,P. Will,19,Germany,61,FC Bayern München
237936,A. Dønnum,20,Norway,61,Vålerenga Fotball
214641,S. Tanser,23,England,61,St. Johnstone FC
227185,K. Danielak,26,Poland,61,Arka Gdynia
235633,Y. Diouf,18,France,61,ESTAC Troyes
239985,Brian Torres,21,Spain,61,CD Tenerife
228210,L. Jackson,23,Australia,61,Newcastle Jets
237170,Aitor Lorea,20,Spain,61,CA Osasuna
240242,A. Pinga,20,Switzerland,61,Grasshopper Club Zürich
231539,N. Andereggen,18,Argentina,61,Unión de Santa Fe
239731,M. Ambrosiewicz,20,Poland,61,Górnik Zabrze
241523,M. Forss,19,Finland,61,Brentford
242035,B. Álvarez,22,Mexico,61,Monarcas Morelia
242803,P. Michael,20,Nigeria,61,Vålerenga Fotball
189811,J. Wallace,26,England,61,Fleetwood Town
228212,A. Helmersen,20,Norway,61,Ranheim Fotball
244085,A. Yildirim,23,Germany,61,VfL Sportfreunde Lotte
243318,Ángel López,21,Spain,61,SD Eibar
204151,D. Byrtek,27,Poland,61,Piast Gliwice
224887,D. Telford,21,England,61,Bury
174199,S. Old,32,New Zealand,61,Morecambe
244855,H. Tifner,21,Argentina,61,Gimnasia y Esgrima La Plata
191863,Jiang Jiajun,28,China PR,61,Chongqing Dangdai Lifan FC SWM Team
237688,S. Erimuya,20,Nigeria,61,Cádiz CF
238456,F. Obilor,27,Nigeria,61,HJK Helsinki
243832,K. Partida,23,United States,61,San Jose Earthquakes
238969,R. Laidlaw,25,Scotland,61,Hibernian
244601,S. van Hooijdonk,18,Netherlands,61,NAC Breda
232826,F. Mac Allister,22,Argentina,61,Argentinos Juniors
225915,A. Fontana,22,Argentina,61,Club Atlético Banfield
234107,E. Ojeda,20,Argentina,61,Rosario Central
234619,Y. Mamilonne,26,France,61,Paris FC
235387,B. Gaye,20,Gambia,61,DSC Arminia Bielefeld
246139,Iñaki Peña,19,Spain,61,FC Barcelona
